postId;postHistoryId;localId;blockTypeId;possiblePredOrSuccLocalIds;numberOfPossibleSuccessorsOrPredecessors
35806433;112446385;9;1;[9, 15];2
35806433;112446385;13;1;[7, 13];2
35806433;112446385;15;1;[9, 15];2
35806433;112446385;7;1;[7, 13];2
35806433;112446385;9;1;[9, 15];2
35806433;112446385;13;1;[7, 13];2
35806433;112446385;15;1;[9, 15];2
35806433;112451833;7;1;[7, 13];2
35806433;112451833;9;1;[9, 15];2
35806433;112451833;13;1;[7, 13];2
35806433;112451833;15;1;[9, 15];2
35806433;112451833;7;1;[7, 13];2
35806433;112451833;9;1;[9, 15];2
35806433;112451833;13;1;[7, 13];2
35806433;112451833;15;1;[9, 15];2
35806433;137191077;7;1;[7, 13];2
35806433;137191077;9;1;[9, 15];2
35806433;137191077;13;1;[7, 13];2
35806433;137191077;15;1;[9, 15];2
37086850;117518361;3;2;[3, 6];2
37383812;118701097;2;2;[2, 6];2
40692704;132164941;3;1;[3, 7];2
40692704;132167892;3;1;[3, 7];2
40692704;132167892;7;1;[3, 7];2
40692704;132168872;3;1;[3, 7];2
40692704;132168872;7;1;[3, 7];2
40692704;132168872;3;1;[3, 7];2
40692704;132168872;7;1;[3, 7];2
40692704;132170123;3;1;[3, 7];2
40692704;132170123;7;1;[3, 7];2
42394800;139022850;3;1;[3, 7];2
42624892;140022454;7;1;[7, 11];2
42624892;140022454;11;1;[7, 11];2
42624892;140200586;7;1;[7, 11];2
42624892;140200586;11;1;[7, 11];2
43626629;144000000;4;2;[4, 8];2
43626629;144000697;4;2;[4, 8];2
43626629;144000697;8;2;[4, 8];2
43626629;144002913;4;2;[4, 8];2
43626629;144002913;8;2;[4, 8];2
43811358;144728627;5;1;[2, 6];2
44077272;145789684;2;2;[2, 8];2
44077272;145789684;8;2;[2, 8];2
44077272;145800229;2;2;[2, 8];2
44077272;145800229;8;2;[2, 8];2
44197026;147955119;3;2;[3, 7];2
44197026;147955119;7;2;[3, 7];2
44197026;147958061;3;2;[3, 7];2
44197026;147958061;7;2;[3, 7];2
3982236;8367464;3;1;[3, 7];2
5884674;12694925;2;2;[2, 4];2
5884674;12694925;4;2;[2, 4];2
5884674;12695080;2;2;[2, 4];2
5884674;12695080;4;2;[2, 4];2
5884674;12695479;2;2;[2, 4];2
10229624;23466539;4;2;[4, 10];2
10229624;23466539;5;1;[5, 11];2
10229624;23466539;7;1;[7, 13];2
10229624;23466539;8;2;[8, 14];2
10229624;23466539;10;2;[4, 10];2
10229624;23466539;11;1;[5, 11];2
10229624;23466539;13;1;[7, 13];2
10229624;23466539;14;2;[8, 14];2
10229624;23466539;16;2;[4, 10];2
10229624;23466539;17;1;[5, 11];2
10229624;23466539;20;2;[8, 14];2
10229624;23466539;22;2;[4, 10];2
10229624;23466539;23;1;[5, 11];2
10229624;23466539;26;2;[8, 14];2
10229624;43233656;4;2;[4, 10, 16, 22];4
10229624;43233656;5;1;[5, 11, 17, 23];4
10229624;43233656;7;1;[7, 13];2
10229624;43233656;8;2;[8, 14, 20, 26];4
10229624;43233656;10;2;[4, 10, 16, 22];4
10229624;43233656;11;1;[5, 11, 17, 23];4
10229624;43233656;13;1;[7, 13];2
10229624;43233656;14;2;[8, 14, 20, 26];4
10390783;23878062;3;1;[3, 7];2
10390783;23878062;7;1;[3, 7];2
10390783;23878638;3;1;[3, 7];2
10390783;23878638;7;1;[3, 7];2
10390783;23878638;3;1;[3, 7];2
10390783;23878638;7;1;[3, 7];2
10390783;23878787;3;1;[3, 7];2
10390783;23878787;7;1;[3, 7];2
10506023;24188605;4;2;[4, 10];2
10646354;24546170;3;1;[3, 5];2
11228803;26065942;2;2;[2, 16];2
11228803;26158267;2;2;[2, 16];2
11228803;26158267;16;2;[2, 16];2
11228803;26272109;2;2;[2, 16];2
11228803;26272109;16;2;[2, 16];2
11228803;26272109;2;2;[2, 16];2
11228803;26272109;16;2;[2, 16];2
11228803;54245365;2;2;[2, 16];2
11228803;54245365;16;2;[2, 16];2
12650370;29823315;2;2;[2, 4];2
12650370;29823315;4;2;[2, 4];2
12650370;29823420;2;2;[2, 4];2
12650370;29823420;4;2;[2, 4];2
12650370;55370131;2;2;[2, 4];2
12759390;30121665;18;2;[18, 26, 30];3
12759390;30121665;26;2;[18, 26, 30];3
12759390;30121665;30;2;[18, 26, 30];3
12759390;30122057;18;2;[18, 26, 30];3
12759390;30122057;26;2;[18, 26, 30];3
12759390;30122057;30;2;[18, 26, 30];3
12759390;30122057;18;2;[18, 26, 30];3
12759390;30122057;26;2;[18, 26, 30];3
12759390;30122057;30;2;[18, 26, 30];3
12759390;30122371;18;2;[18, 26, 30];3
12759390;30122371;26;2;[18, 26, 30];3
12759390;30122371;30;2;[18, 26, 30];3
12759390;30122371;18;2;[18, 26, 30];3
12759390;30122371;26;2;[18, 26, 30];3
12759390;30122371;30;2;[18, 26, 30];3
12759390;30123137;18;2;[18, 26, 30];3
12759390;30123137;26;2;[18, 26, 30];3
12759390;30123137;30;2;[18, 26, 30];3
12759390;30123137;18;2;[18, 26, 30];3
12759390;30123137;26;2;[18, 26, 30];3
12759390;30123137;30;2;[18, 26, 30];3
12759390;30123632;18;2;[18, 26, 30];3
12759390;30123632;26;2;[18, 26, 30];3
12759390;30123632;30;2;[18, 26, 30];3
12759390;30123632;18;2;[18, 26, 30];3
12759390;30123632;26;2;[18, 26, 30];3
12759390;30123632;30;2;[18, 26, 30];3
12759390;30124645;18;2;[18, 26, 30];3
12759390;30124645;26;2;[18, 26, 30];3
12759390;30124645;30;2;[18, 26, 30];3
12759390;30124645;18;2;[18, 26, 30];3
12759390;30124645;26;2;[18, 26, 30];3
12759390;30124645;30;2;[18, 26, 30];3
12759390;30125824;18;2;[18, 26, 30];3
12759390;30125824;26;2;[18, 26, 30];3
12759390;30125824;30;2;[18, 26, 30];3
12759390;30126026;18;2;[18, 24];2
12759390;30126026;24;2;[18, 24];2
12759390;30126590;18;2;[18, 24];2
12759390;30126590;24;2;[18, 24];2
12759390;30126590;18;2;[18, 24];2
12759390;30126590;24;2;[18, 24];2
12759390;30126828;18;2;[18, 24];2
12759390;30126828;24;2;[18, 24];2
12759390;30126828;18;2;[18, 24];2
12759390;30126828;24;2;[18, 24];2
12759390;146353348;18;2;[18, 24];2
12759390;146353348;24;2;[18, 24];2
13232149;31414317;4;2;[4, 8];2
13232149;31414317;8;2;[4, 8];2
13232149;31587025;4;2;[4, 8];2
13232149;31587025;8;2;[4, 8];2
13232149;31587025;4;2;[4, 8];2
13232149;31587025;8;2;[4, 8];2
13232149;146465086;4;2;[4, 8];2
13232149;146465086;8;2;[4, 8];2
13863516;33155916;3;1;[3, 7];2
13864754;33159135;4;2;[4, 6];2
13864754;33159135;6;2;[4, 6];2
13864754;33160398;4;2;[4, 6];2
13864754;33160398;6;2;[4, 6];2
13864754;33160398;4;2;[4, 6];2
13864754;33160398;6;2;[4, 6];2
13864754;33166433;4;2;[4, 6];2
13864754;33166433;6;2;[4, 6];2
13864754;33166433;4;2;[4, 6];2
13864754;33166433;6;2;[4, 6];2
13864754;33208275;4;2;[4, 6];2
13864754;33208275;6;2;[4, 6];2
14801670;35769722;2;2;[2, 4];2
16355515;40077055;3;1;[3, 9];2
16700069;41038025;5;1;[5, 7];2
16700069;41038025;7;1;[5, 7];2
16700069;41038309;5;1;[5, 7];2
16700069;41038309;7;1;[5, 7];2
16940793;41707091;2;2;[2, 4];2
16940793;41707091;4;2;[2, 4];2
16940793;41710732;2;2;[2, 4];2
16940793;41710732;4;2;[2, 4];2
18560372;46414081;4;2;[4, 10];2
18560372;46414081;6;2;[6, 12];2
18560372;46414081;10;2;[4, 10];2
18560372;46414081;12;2;[6, 12];2
18560372;46425348;4;2;[4, 10];2
18560372;46425348;6;2;[6, 12];2
18560372;46425348;10;2;[4, 10];2
18560372;46425348;12;2;[6, 12];2
18560372;46425348;4;2;[4, 10];2
18560372;46425348;6;2;[6, 12];2
18560372;46425348;10;2;[4, 10];2
18560372;46425348;12;2;[6, 12];2
18560372;46426712;4;2;[4, 10];2
18560372;46426712;6;2;[6, 12];2
18560372;46426712;10;2;[4, 10];2
18560372;46426712;12;2;[6, 12];2
18560372;46426712;4;2;[4, 10];2
18560372;46426712;6;2;[6, 12];2
18560372;46426712;10;2;[4, 10];2
18560372;46426712;12;2;[6, 12];2
18560372;46433675;4;2;[4, 10];2
18560372;46433675;6;2;[6, 12];2
18560372;46433675;10;2;[4, 10];2
18560372;46433675;12;2;[6, 12];2
20131354;52151337;5;1;[5, 7];2
20905717;54854587;4;2;[4, 6];2
22423906;60514614;2;2;[2, 4];2
22423906;60514614;4;2;[2, 4];2
22423906;60772577;2;2;[2, 4];2
22423906;60772577;4;2;[2, 4];2
22704418;61503805;4;2;[4, 12];2
22704418;61510017;4;2;[4, 12];2
22704418;61510017;12;2;[4, 12];2
22704418;61510766;4;2;[4, 12];2
22704418;61510766;12;2;[4, 12];2
22704418;61510766;4;2;[4, 12];2
22704418;61510766;12;2;[4, 12];2
22704418;61511442;4;2;[4, 12];2
22704418;61511442;12;2;[4, 12];2
23224305;63448752;4;2;[4, 6];2
23224305;63448752;6;2;[4, 6];2
23224305;63455443;4;2;[4, 6];2
23224305;63455443;6;2;[4, 6];2
23224305;63465496;4;2;[4, 6];2
23463578;64370662;5;1;[5, 11];2
23463578;64533841;5;1;[5, 11];2
23643829;65065004;2;2;[2, 12];2
24112925;66873507;4;2;[4, 10];2
24497004;68368822;2;2;[2, 4];2
24497004;68368822;4;2;[2, 4];2
24497004;68369337;2;2;[2, 4];2
24497004;68369337;4;2;[2, 4];2
24497004;68369337;2;2;[2, 4];2
24497004;68369337;4;2;[2, 4];2
24497004;68369798;2;2;[2, 4];2
24497004;68369798;4;2;[2, 4];2
24794554;69507567;5;1;[5, 11];2
24794554;69507961;5;1;[5, 11];2
24794554;69507961;11;1;[5, 11];2
24794554;69508372;5;1;[5, 11];2
24794554;69508372;11;1;[5, 11];2
24794554;69508372;5;1;[5, 11];2
24794554;69508372;11;1;[5, 11];2
24794554;69509677;5;1;[5, 11];2
24794554;69509677;11;1;[5, 11];2
24850770;69724215;7;1;[7, 13];2
24850770;69724215;13;1;[7, 13];2
24850770;69724548;7;1;[7, 13];2
24850770;69724548;13;1;[7, 13];2
24850770;69724548;7;1;[7, 13];2
24850770;69724548;13;1;[7, 13];2
24850770;69725112;7;1;[7, 13];2
24850770;69725112;13;1;[7, 13];2
25008225;70322935;2;2;[2, 8];2
25008225;70322935;8;2;[2, 8];2
25008225;70417842;2;2;[2, 8];2
25008225;70417842;8;2;[2, 8];2
25413141;71867589;3;1;[3, 7];2
25413141;71867589;7;1;[3, 7];2
25413141;71867979;3;1;[3, 7];2
25413141;71867979;7;1;[3, 7];2
25484389;72145234;2;1;[2, 4, 8];3
25484389;72145234;4;1;[2, 4, 8];3
25484389;72145234;6;1;[2, 4, 8];3
25484389;88114873;2;1;[2, 4, 6];3
25484389;88114873;4;1;[2, 4, 6];3
25484389;88114873;8;1;[2, 4, 6];3
26796319;77156064;3;1;[3, 7];2
26796319;77158461;3;1;[3, 7];2
26796319;77158461;7;1;[3, 7];2
26796319;77339991;3;1;[3, 7];2
26796319;77339991;7;1;[3, 7];2
27069857;78203192;1;2;[2, 5];2
27069857;78203192;4;2;[2, 5];2
27069857;78205135;2;2;[1, 4];2
27069857;78205135;5;2;[1, 4];2
27143585;78486800;4;2;[4, 8];2
27143585;78486800;8;2;[4, 8];2
27143585;146170086;4;2;[4, 8];2
27143585;146170086;8;2;[4, 8];2
28111330;82222440;3;1;[3, 9];2
28111330;82222440;9;1;[3, 9];2
28111330;82225036;3;1;[3, 9];2
28111330;82225036;9;1;[3, 9];2
28111330;82225036;3;1;[3, 9];2
28111330;82225036;9;1;[3, 9];2
28111330;82230644;3;1;[3, 9];2
28111330;82230644;9;1;[3, 9];2
28111330;82230644;3;1;[3, 9];2
28111330;82230644;9;1;[3, 9];2
28111330;82231390;3;1;[3, 9];2
28111330;82231390;9;1;[3, 9];2
28111330;82231390;3;1;[3, 9];2
28111330;82231390;9;1;[3, 9];2
28111330;82429866;3;1;[3, 9];2
28111330;82429866;9;1;[3, 9];2
29919525;89217413;3;2;[3, 6];2
30797196;92660175;2;2;[2, 6];2
30797196;92660175;6;2;[2, 6];2
30797196;92660388;2;2;[2, 6];2
30797196;92660388;6;2;[2, 6];2
31037624;93606691;2;2;[2, 4];2
31037624;93606691;4;2;[2, 4];2
31037624;93662249;2;2;[2, 4];2
31037624;93662249;4;2;[2, 4];2
33884710;104820516;2;2;[2, 8];2
33884710;104820516;4;2;[4, 6, 10];3
33884710;104820516;6;2;[4, 6, 10];3
33884710;104820516;8;2;[2, 8];2
33884710;104820516;10;2;[4, 6, 10];3
33884710;104821597;2;2;[2, 8];2
33884710;104821597;4;2;[4, 6, 10];3
33884710;104821597;6;2;[4, 6, 10];3
33884710;104821597;8;2;[2, 8];2
33884710;104821597;10;2;[4, 6, 10];3
35315614;110510782;5;1;[5, 9, 13, 17];4
35315614;110510782;9;1;[5, 9, 13, 17];4
35315614;110510782;13;1;[5, 9, 13, 17];4
35315614;110510782;17;1;[5, 9, 13, 17];4
35315614;110511994;5;1;[5, 9, 13, 17];4
35315614;110511994;9;1;[5, 9, 13, 17];4
35315614;110511994;13;1;[5, 9, 13, 17];4
35315614;110511994;17;1;[5, 9, 13, 17];4
35315614;110511994;18;2;[6, 10, 14, 18];4
35855193;112646874;2;2;[2, 4];2
35855193;112651344;2;2;[2, 4];2
36140536;113790748;2;2;[2, 6];2
36619816;115688252;10;2;[10, 12];2
39201318;125925483;3;1;[3, 8];2
39201318;125925483;5;2;[5, 10];2
39261630;126158619;3;2;[3, 6];2
39528910;127223861;4;2;[4, 10];2
39528910;127223861;5;1;[5, 11];2
39528910;127223861;6;2;[6, 8];2
39528910;127223861;7;1;[7, 13];2
39528910;127223861;8;2;[6, 8];2
39528910;127223861;10;2;[4, 10];2
39528910;127223861;11;1;[5, 11];2
39528910;127223861;13;1;[7, 13];2
39528910;127225915;4;2;[4, 10];2
39528910;127225915;5;1;[5, 11];2
39528910;127225915;6;2;[6, 8];2
39528910;127225915;7;1;[7, 13];2
39528910;127225915;8;2;[6, 8];2
39528910;127225915;10;2;[4, 10];2
39528910;127225915;11;1;[5, 11];2
39528910;127225915;13;1;[7, 13];2
39999825;129121821;4;2;[4, 8];2
39999825;129121821;8;2;[4, 8];2
39999825;146826829;4;2;[4, 8];2
39999825;146826829;8;2;[4, 8];2
40559291;131378062;1;2;[1, 5];2
40559291;131378062;5;2;[1, 5];2
40559291;131378740;1;2;[1, 5];2
40559291;131378740;5;2;[1, 5];2
40559291;131378740;1;2;[1, 5];2
40559291;131378740;5;2;[1, 5];2
40559291;131379440;1;2;[1, 5];2
40559291;131379440;5;2;[1, 5];2
40810750;132428996;3;2;[3, 6];2
40810750;132469051;3;2;[3, 6];2
40810750;132469051;6;2;[3, 6];2
40810750;147447958;3;2;[3, 6];2
40810750;147447958;6;2;[3, 6];2
43295645;142641135;3;2;[4, 9];2
43295645;142641135;4;2;[5, 10];2
43966248;145356617;5;1;[5, 7];2
43966248;145356617;7;1;[5, 7];2
43966248;145359270;5;1;[5, 7];2
43966248;145359270;7;1;[5, 7];2
2501882;5105552;3;1;[3, 5];2
2501882;5105552;5;1;[3, 5];2
2501882;5105669;3;1;[3, 5];2
2501882;5105669;5;1;[3, 5];2
4491727;9482090;3;1;[3, 7];2
4491727;9482090;7;1;[3, 7];2
4491727;9482613;3;1;[3, 7];2
4491727;9482613;7;1;[3, 7];2
5205542;11097618;2;1;[2, 6];2
5205542;11097688;2;1;[2, 6];2
5205542;11097688;6;1;[2, 6];2
5205542;41432248;2;1;[2, 6];2
5205542;41432248;6;1;[2, 6];2
5781278;12451214;4;2;[4, 10];2
5781278;12451214;10;2;[4, 10];2
5781278;12451406;4;2;[4, 10];2
5781278;12451406;10;2;[4, 10];2
5781278;12451406;4;2;[4, 10];2
5781278;12451406;10;2;[4, 10];2
5781278;146861987;4;2;[4, 10];2
5781278;146861987;10;2;[4, 10];2
6346740;13796092;3;1;[3, 9];2
6346740;13796092;8;2;[8, 10, 12];3
6346740;13796092;9;1;[3, 9];2
6346740;13796092;10;2;[8, 10, 12];3
6346740;13796092;12;2;[8, 10, 12];3
6346740;13804601;3;1;[3, 9];2
6346740;13804601;5;1;[5, 11];2
6346740;13804601;8;2;[8, 10, 12];3
6346740;13804601;9;1;[3, 9];2
6346740;13804601;10;2;[8, 10, 12];3
6346740;13804601;12;2;[8, 10, 12];3
6697059;14631823;5;1;[5, 9];2
7043225;15473278;2;2;[2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 82, 84, 86, 88, 90, 92, 94, 96, 98, 100, 102, 104];52
7043225;15473278;4;2;[2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 82, 84, 86, 88, 90, 92, 94, 96, 98, 100, 102, 104];52
7043225;15473278;6;2;[2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 82, 84, 86, 88, 90, 92, 94, 96, 98, 100, 102, 104];52
7043225;15473278;8;2;[2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 82, 84, 86, 88, 90, 92, 94, 96, 98, 100, 102, 104];52
7043225;15473278;10;2;[2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 82, 84, 86, 88, 90, 92, 94, 96, 98, 100, 102, 104];52
7043225;15473278;12;2;[2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 82, 84, 86, 88, 90, 92, 94, 96, 98, 100, 102, 104];52
7043225;15473278;14;2;[2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 82, 84, 86, 88, 90, 92, 94, 96, 98, 100, 102, 104];52
7043225;15473278;16;2;[2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 82, 84, 86, 88, 90, 92, 94, 96, 98, 100, 102, 104];52
7043225;15473278;18;2;[2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 82, 84, 86, 88, 90, 92, 94, 96, 98, 100, 102, 104];52
7043225;15473278;20;2;[2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 82, 84, 86, 88, 90, 92, 94, 96, 98, 100, 102, 104];52
7043225;15473278;22;2;[2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 82, 84, 86, 88, 90, 92, 94, 96, 98, 100, 102, 104];52
7043225;15473278;24;2;[2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 82, 84, 86, 88, 90, 92, 94, 96, 98, 100, 102, 104];52
7043225;15473278;26;2;[2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 82, 84, 86, 88, 90, 92, 94, 96, 98, 100, 102, 104];52
7043225;15473278;28;2;[2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 82, 84, 86, 88, 90, 92, 94, 96, 98, 100, 102, 104];52
7043225;15473278;30;2;[2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 82, 84, 86, 88, 90, 92, 94, 96, 98, 100, 102, 104];52
7043225;15473278;32;2;[2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 82, 84, 86, 88, 90, 92, 94, 96, 98, 100, 102, 104];52
7043225;15473278;34;2;[2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 82, 84, 86, 88, 90, 92, 94, 96, 98, 100, 102, 104];52
7043225;15473278;36;2;[2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 82, 84, 86, 88, 90, 92, 94, 96, 98, 100, 102, 104];52
7043225;15473278;38;2;[2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 82, 84, 86, 88, 90, 92, 94, 96, 98, 100, 102, 104];52
7043225;15473278;40;2;[2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 82, 84, 86, 88, 90, 92, 94, 96, 98, 100, 102, 104];52
7043225;15473278;42;2;[2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 82, 84, 86, 88, 90, 92, 94, 96, 98, 100, 102, 104];52
7043225;15473278;44;2;[2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 82, 84, 86, 88, 90, 92, 94, 96, 98, 100, 102, 104];52
7043225;15473278;46;2;[2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 82, 84, 86, 88, 90, 92, 94, 96, 98, 100, 102, 104];52
7043225;15473278;48;2;[2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 82, 84, 86, 88, 90, 92, 94, 96, 98, 100, 102, 104];52
7043225;15473278;50;2;[2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 82, 84, 86, 88, 90, 92, 94, 96, 98, 100, 102, 104];52
7043225;15473278;52;2;[2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 82, 84, 86, 88, 90, 92, 94, 96, 98, 100, 102, 104];52
7043225;15473278;54;2;[2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 82, 84, 86, 88, 90, 92, 94, 96, 98, 100, 102, 104];52
7043225;15473278;56;2;[2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 82, 84, 86, 88, 90, 92, 94, 96, 98, 100, 102, 104];52
7043225;15473278;58;2;[2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 82, 84, 86, 88, 90, 92, 94, 96, 98, 100, 102, 104];52
7043225;15473278;60;2;[2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 82, 84, 86, 88, 90, 92, 94, 96, 98, 100, 102, 104];52
7043225;15473278;62;2;[2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 82, 84, 86, 88, 90, 92, 94, 96, 98, 100, 102, 104];52
7043225;15473278;64;2;[2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 82, 84, 86, 88, 90, 92, 94, 96, 98, 100, 102, 104];52
7043225;15473278;66;2;[2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 82, 84, 86, 88, 90, 92, 94, 96, 98, 100, 102, 104];52
