"PostId";"PostTypeId";"VersionCount"
1463459;1;2
1465929;2;2
1466210;2;2
1468285;2;2
1469152;2;2
1471144;1;3
1477023;2;2
1478186;2;2
1478295;1;2
1479263;2;2
1483178;1;2
1513589;1;2
1519086;1;2
1520982;1;3
1526728;2;7
1530378;2;9
1538146;2;2
1538564;1;3
1548522;1;2
1549194;2;2
1557234;1;2
1565164;1;3
1568589;1;4
1574270;2;3
1581204;1;3
1591844;2;2
1592558;2;2
1592615;2;2
1597316;2;4
1599947;2;2
1601079;2;5
1606437;2;3
1614133;2;2
1617963;1;2
1629106;2;5
1641742;1;2
1648515;2;2
1657066;1;3
1660254;2;2
1663133;1;5
1663623;2;2
1665005;1;4
1669823;2;2
1670558;1;2
1677931;2;3
1686687;1;2
1686821;1;2
1687032;1;3
1689896;1;2
1690434;2;2
1691612;1;5
1696998;1;3
1697629;2;2
1698660;1;6
1699481;2;3
1703188;2;2
1705755;2;2
1710832;2;3
1712425;1;2
1722393;2;3
1723104;2;2
1724370;2;3
1724643;2;2
1741941;2;2
1744522;1;5
1747399;1;2
1760449;1;2
1760523;2;2
1760730;2;3
1773122;1;2
1793114;1;3
1799237;2;3
1800409;2;2
1806505;1;2
1810564;1;2
1811633;2;3
1823749;2;2
1842681;1;7
1846414;2;2
1851010;2;2
1866892;2;3
1873222;2;2
1874394;1;2
1877291;1;2
1877924;2;2
1879210;2;2
1882924;2;2
1885724;2;2
1895777;1;3
1906720;2;3
1906870;2;2
1911831;2;2
1913407;1;3
1914128;1;2
1921101;2;2
1926527;2;3
1940311;2;6
1941299;2;2
1942071;2;3
1947272;2;2
1956323;2;2
1957653;2;3
1964008;1;2
1964130;2;2
1964958;2;2
1966440;2;2
1968533;2;2
1969108;1;2
1982443;2;2
1996405;1;2
2005680;1;2
2008258;2;2
2010288;1;2
2012121;2;2
2013366;2;2
2017736;1;2
2019090;2;3
2023378;1;2
2025599;2;2
2025795;1;5
2027070;1;2
2033604;1;2
2034228;2;2
2034579;1;3
2035811;1;2
2038732;1;4
2059925;2;2
2067104;1;2
2069581;1;2
2071240;1;2
2073046;1;2
2080626;2;2
2083455;2;4
2084225;2;2
2089041;1;2
2102185;2;2
2103287;2;3
2103539;2;2
2108488;2;2
2108540;2;3
2109840;2;12
2110398;2;2
2116346;2;3
2116563;2;2
2151395;2;2
2151961;2;2
2158248;1;4
2167058;2;2
2174995;2;2
2180118;2;4
2182842;1;2
2184328;1;3
2186492;2;3
2194868;2;3
2194913;2;2
2207137;2;2
2214663;2;2
2216815;1;4
2219387;1;2
2221157;2;3
2222955;1;6
2223130;2;3
2228377;1;3
2230119;2;2
2232027;2;2
2244004;2;2
2252985;2;3
2260449;2;2
2269715;1;3
2280150;1;2
2281606;2;2
2302647;2;2
2302864;1;2
2307926;1;2
2311754;2;2
2319246;2;7
2321065;2;2
2321332;1;2
2324667;1;3
2326849;2;2
2331584;1;4
2332353;1;2
2333794;2;2
2334236;2;5
2335135;2;2
2343526;1;2
2346069;2;4
2346715;2;2
2357741;1;2
2359062;1;2
2359376;2;4
2364530;2;2
2364633;2;3
2370252;1;2
2374112;2;3
2377826;2;2
2382985;1;2
2393753;2;5
2394282;1;2
2398079;2;3
2407125;1;2
2408610;2;2
2419308;2;4
2423483;2;2
2424005;1;2
2438468;2;2
2438559;2;3
2443366;2;2
2450307;2;2
2453191;1;2
2460085;1;3
2468481;1;2
2476949;2;3
2482327;1;2
2486484;2;2
2487309;1;2
2488786;2;2
2489402;2;2
2494435;2;4
2494797;1;2
2500511;1;2
2501836;2;2
2501882;1;2
2510772;1;3
2513070;1;2
2520389;2;2
2524602;2;2
2527005;2;2
2532261;1;2
2544769;1;2
2555333;1;2
2572014;2;3
2577650;1;3
2597930;1;2
2604411;2;3
2606906;2;2
2609492;1;2
2619455;2;2
2627296;1;3
2628125;2;2
2628874;2;2
2630158;1;2
2639144;1;3
2644351;2;3
2662140;1;3
2673002;2;2
2675028;1;2
2675181;2;3
2690463;2;4
2701730;2;2
2701861;1;2
2706416;1;2
2710261;2;2
2718756;2;2
2723542;1;2
2725419;1;2
2727064;1;2
2734999;2;2
2738978;2;2
2742118;1;2
2745378;1;2
2746063;2;2
2746128;1;2
2749440;2;2
2758801;2;2
2760853;1;3
2761449;2;2
2763793;1;3
2767321;2;2
2804531;1;2
2807649;2;5
2813713;1;2
2817118;2;2
2820140;2;2
2822721;2;2
2833556;1;2
2840972;1;2
2841292;2;4
2846736;2;2
2846976;1;2
2853709;2;2
2857351;2;3
2859083;2;2
2860419;2;2
2861598;2;4
2862517;2;2
2863152;1;2
2864924;1;2
2866310;2;2
2867998;1;3
2871681;1;2
2880436;1;2
2883108;2;7
2892954;2;3
2900029;1;2
2905279;1;2
2915535;2;2
2919323;2;2
2920331;2;2
2921456;1;2
2924506;2;2
2927123;2;2
2927903;1;6
2942397;2;3
2944399;2;2
2953625;2;2
2965052;2;2
2971791;1;2
2975523;1;2
2979116;1;3
2983894;2;2
3009192;1;3
3016547;2;3
3025663;2;3
3026445;2;3
3029737;2;2
3029991;1;2
3033430;2;2
3036378;2;2
3036988;2;2
3041021;2;3
3042901;1;3
3044527;2;6
3049111;1;2
3053359;1;2
3053936;1;2
3056388;2;3
3065974;1;2
3068777;2;3
3079090;2;3
3090721;2;2
3092532;1;2
3109609;2;2
3111599;1;2
3112759;2;2
3114823;2;2
3115524;1;2
3128360;1;2
3128908;2;2
3133839;2;2
3134435;2;2
3134599;2;4
3136546;1;2
3146488;2;2
3147793;2;4
3148865;1;2
3152861;2;2
3153546;1;3
3156208;2;7
3163647;1;2
3167066;2;2
3171907;1;3
3176488;1;2
3185386;2;2
3186577;1;2
3196040;2;4
3207951;2;4
3217377;2;2
3227610;2;2
3228707;2;4
3234146;2;2
3245171;1;2
3252430;2;2
3256741;2;2
3260076;2;2
3261394;1;3
3262964;2;2
3268320;2;2
3273937;2;2
3278866;2;2
3288397;1;2
3295427;2;2
3295487;2;2
3301422;2;2
3312715;2;4
3315551;1;2
3317546;1;3
3321451;1;3
3327197;1;3
3327626;1;2
3330234;2;2
3330566;2;2
3333610;1;4
3338203;1;2
3338251;1;2
3341369;1;2
3343857;1;2
3351440;2;2
3351485;1;2
3374801;1;2
3375377;2;2
3377456;2;2
3379388;2;2
3381018;2;2
3392500;1;3
3399353;2;2
3400436;1;2
3401415;1;2
3405693;2;3
3410210;1;2
3422407;1;4
3423782;2;2
3426690;2;2
3427261;2;2
3429095;1;3
3431173;2;2
3432332;2;2
3432808;1;2
3434368;2;2
3457167;2;2
3461893;1;4
3462514;1;2
3463737;2;2
3464079;1;2
3468620;2;2
3468837;1;2
3469086;2;2
3473202;2;3
3474939;1;3
3487300;1;2
3488459;2;3
3492370;2;2
3499241;2;2
3501161;2;4
3508201;2;2
3508555;2;3
3512637;1;2
3512756;2;2
3514209;2;2
3514654;2;5
3536584;1;2
3538219;2;2
3538438;2;3
3543517;2;2
3547719;2;3
3552572;2;2
3559039;1;2
3559505;1;2
3561620;2;3
3564496;2;2
3565993;1;2
3566097;2;3
3572078;2;2
3574196;1;2
3582035;2;2
3585831;2;2
3590293;1;2
3591288;2;3
3595014;1;2
3599938;1;4
3607403;1;7
3613488;1;2
3616434;2;2
3625661;2;2
3626543;2;2
3630982;1;2
3631332;2;2
3633069;1;3
3634301;2;2
3640234;2;3
3641721;1;3
3658084;1;2
3659619;2;3
3671314;2;3
3679423;2;2
3682449;2;2
3684812;1;2
3695069;2;3
3697874;2;2
3701327;1;4
3714117;1;2
3724720;1;2
3726909;2;2
3728106;1;2
3730243;1;3
3737100;1;2
3742858;1;4
3747016;2;7
3758188;1;2
3761076;1;2
3762268;2;2
3763237;2;2
3778762;2;3
3781143;1;3
3785542;1;3
3787074;1;2
3792416;2;3
3797042;2;2
3807661;2;2
3812992;2;3
3814291;1;3
3818401;1;2
3834623;1;2
3837148;2;2
3841223;1;2
3846750;2;2
3857692;2;2
3864248;2;2
3864767;1;2
3879550;1;2
3883168;2;4
3886511;2;2
3890146;2;2
3893541;1;3
3906787;2;3
3909775;2;2
3910609;2;2
3914203;1;3
3921543;2;2
3922891;2;2
3924200;2;5
3929967;2;3
3931327;2;2
3932623;1;2
3937291;1;2
3939055;1;2
3941213;2;2
3941575;2;3
3948670;1;3
3959017;2;3
3975825;2;2
3986434;2;2
3987494;1;2
3997267;1;3
4001655;2;2
4016378;1;2
4031065;2;4
4032065;2;2
4036951;1;2
4050015;1;2
4050852;1;2
4053994;1;3
4058473;2;2
4062861;1;5
4068707;1;2
4069048;2;3
4079136;1;2
4095996;2;2
4096023;2;2
4101407;2;2
4115331;2;3
4115843;1;2
4126279;2;2
4126409;1;3
4128439;1;2
4131710;1;6
4132156;1;2
4133071;2;3
4135358;1;2
4138388;1;2
4141073;1;2
4150339;1;2
4155074;2;2
4157938;2;4
4158184;1;3
4162982;2;2
4175569;2;2
4191024;1;3
4192945;1;2
4196952;1;2
4207399;1;2
4208576;2;3
4210926;2;2
4216217;2;2
4224217;2;2
4226923;2;2
4227465;2;2
4231260;1;10
4231454;2;2
4243225;2;4
4244758;2;5
4257331;1;3
4275848;2;2
4276257;2;2
4290547;1;2
4300693;2;3
4301396;1;2
4312526;2;2
4315811;2;2
4323803;1;2
4326932;2;2
4327397;2;3
4329777;1;8
4336860;1;2
4338161;1;5
4339823;1;3
4348997;2;3
4356998;1;2
4361631;2;2
4366287;2;2
4370795;1;2
4374235;2;2
4375983;1;2
4390973;2;2
4391045;2;2
4391381;1;3
4394670;2;2
4399645;1;3
4409714;1;2
4414599;2;3
4415930;2;2
4419496;1;2
4419497;1;4
4426058;2;3
4432736;2;2
4458907;2;2
4459467;1;3
4466390;1;4
4474142;2;2
4486442;1;4
4487072;1;3
4488823;1;2
4491727;2;2
4495368;2;4
4496088;1;2
4497803;2;6
4500469;2;2
4501000;1;2
4509877;1;3
4514523;1;2
4520119;2;2
4528922;2;3
4541590;2;2
4549123;2;2
4550839;2;2
4551741;2;2
4552655;2;2
4555565;1;2
4558786;2;2
4559061;2;2
4561347;1;2
4561655;1;2
4562437;2;2
4568660;2;4
4568663;1;2
4570768;1;3
4571181;2;2
4572702;2;4
4577345;1;2
4578105;2;2
4580065;1;3
4581720;2;2
4589021;1;2
4592101;2;4
4592562;2;2
4609724;1;2
4611975;1;3
4613748;1;2
4615835;2;2
4626957;1;4
4629748;2;2
4631235;2;2
4634873;2;2
4639794;1;2
4642036;2;2
4642916;1;2
4657196;2;2
4661146;2;3
4663823;2;2
4667458;2;2
4667730;2;2
4671068;2;2
4680943;1;4
4681714;2;2
4687355;2;2
4688247;2;2
4689517;1;2
4695691;1;2
4699865;1;2
4707810;2;3
4710482;2;3
4712071;1;4
4712654;1;2
4716704;2;3
4716876;1;2
4716972;1;2
4721349;2;2
4722585;2;2
4722695;2;3
4726265;2;2
4728592;2;2
4730538;2;2
4732175;2;3
4736365;1;2
4738390;2;2
4750032;1;5
4752398;2;2
4765112;1;2
4793883;2;3
4795784;1;4
4796262;1;5
4796579;2;2
4796809;2;3
4822359;1;2
4828538;1;2
4831918;1;2
4834395;2;2
4839038;1;3
4846216;2;2
4846538;1;3
4853608;1;2
4858587;2;2
4858753;2;2
4859057;2;4
4870257;1;2
4872117;2;2
4883177;1;2
4885976;2;2
4892851;2;2
4895416;1;2
4897654;2;2
4905051;2;3
4906544;2;2
4906825;2;3
4915273;1;2
4916069;2;4
4921450;2;2
4930468;2;2
4932203;1;2
4933293;1;2
4936197;1;2
4941279;1;2
4942932;1;3
4943430;1;2
4947758;1;3
4948109;2;2
4954457;2;2
4957890;2;3
4957966;2;2
4968151;2;2
4971172;2;3
4973309;1;2
4976049;1;2
4976266;1;2
4980377;2;2
4981337;2;3
4984893;2;2
4987744;1;2
4993980;1;2
5006433;1;2
5021042;2;2
5032881;1;3
5033645;1;2
5039555;2;3
5040414;2;3
5043850;1;2
5046978;2;3
5064637;1;2
5068268;2;2
5078666;2;6
5083273;2;3
5092610;1;2
5092652;2;2
5093116;1;2
5094348;1;2
5096308;2;2
5102044;1;2
5105190;2;2
5107462;2;2
5111745;1;2
5114369;1;2
5118892;2;2
5118970;2;2
5122291;1;3
5122685;1;7
5125309;2;2
5128996;2;7
5131579;2;2
5135968;1;7
5139924;2;2
5155375;1;3
5158548;2;2
5158826;2;2
5160116;2;2
5161416;1;2
5168946;1;2
5176183;2;2
5180592;1;2
5181427;2;4
5181862;1;4
5182440;2;2
5192724;1;3
5193984;2;2
5205530;2;4
5205542;2;3
5212089;1;4
5219647;1;3
5221860;2;2
5226505;1;2
5233699;2;2
5238351;1;2
5242216;1;2
5253671;2;2
5257513;1;2
5261041;2;2
5262725;2;3
5269379;2;2
5272688;1;3
5277941;2;2
5279730;1;2
5289517;2;2
5295297;1;2
5295689;2;3
5297815;1;2
5298181;1;2
5298619;2;3
5303946;2;2
5306734;1;2
5309336;1;3
5310643;2;2
5313682;1;2
5317451;2;2
5320540;2;3
5326405;1;2
5333007;2;3
5334611;1;2
5335860;1;2
5338390;1;2
5341070;2;2
5341321;1;3
5351291;1;3
5355322;2;3
5360683;1;2
5361688;2;2
5361916;1;2
5365055;1;4
5369003;1;3
5369880;2;2
5372522;2;6
5376580;2;10
5380162;1;3
5381860;1;2
5386370;1;3
5386502;1;2
5389703;2;2
5391486;1;3
5397386;2;4
5398660;1;3
5412329;2;2
5416139;1;2
5416904;2;2
5417089;1;2
5425718;1;2
5425728;1;2
5431542;2;4
5448272;2;2
5449543;2;2
5449864;1;2
5457672;2;2
5461477;1;2
5479843;2;2
5484757;2;4
5486050;2;2
5491822;2;5
5499176;1;2
5507395;1;4
5507679;2;2
5510211;2;2
5512184;1;2
5517937;2;4
5522641;2;2
5542652;2;2
5551372;2;2
5570023;2;2
5577506;2;2
5587711;2;2
5588667;1;2
5592476;1;2
5599192;2;2
5603278;1;3
5604006;2;2
5606323;1;2
5617700;2;3
5628748;1;4
5631488;2;2
5633838;1;2
5635125;2;6
5636691;2;2
5638010;1;4
5640592;1;2
5640981;2;2
5647157;2;2
5650053;1;3
5651551;2;2
5653017;2;2
5655509;2;2
5657903;2;3
5662672;1;2
5664706;2;3
5667338;2;3
5677099;1;3
5677209;1;2
5684362;2;4
5693517;2;3
5694426;2;2
5694660;1;3
5695400;1;2
5699673;1;3
5703290;2;2
5706115;2;2
5709622;1;2
5717797;1;2
5718706;2;3
5719821;1;2
5724362;1;3
5738518;2;3
5739335;1;2
5744457;2;2
5744937;1;2
5746030;2;3
5746488;2;2
5750855;1;2
5752681;2;2
5755153;2;2
5758036;2;5
5761655;1;2
5765461;1;2
5767477;1;2
5768065;1;2
5774368;1;6
5777680;2;3
5781278;1;3
5783674;1;2
5794987;1;3
5795610;2;2
5798514;1;2
5801834;2;2
5802382;1;5
5814605;1;3
5819189;2;2
5827440;2;2
5831371;1;2
5831386;2;5
5831869;2;3
5835232;1;3
5837949;1;2
5846041;1;2
5850439;1;2
5865033;2;3
5872060;2;2
5872117;1;3
5879137;2;2
5889047;1;2
5896718;1;2
5905000;2;2
5916356;2;2
5918110;1;2
5925132;2;2
5933039;2;2
5945520;1;2
5945522;1;4
5946069;1;2
5967670;2;2
5973446;1;2
5995143;2;3
6001639;1;2
6002968;2;3
6009161;1;4
6011713;1;3
6014475;1;3
6017455;2;3
6020259;1;2
6023079;1;3
6024756;2;2
6028144;1;2
6030796;1;2
6035943;2;2
6038764;1;2
6049933;1;4
6052641;1;2
6054193;2;2
6063253;1;2
6064503;1;2
6065674;2;2
6067241;1;2
6068517;2;2
6074954;1;3
6075285;1;3
6081135;1;2
6081777;1;2
6089431;1;2
6090511;2;5
6116278;2;2
6124268;2;2
6125519;1;6
6127320;2;2
6143237;2;2
6146311;2;2
6151454;1;2
6155125;2;2
6155385;1;3
6164787;2;2
6166253;2;2
6172933;2;3
6191926;1;2
6198930;1;2
6201402;1;2
6207691;1;8
6211949;2;2
6216735;2;3
6216862;1;2
6231404;1;2
6245180;1;2
6261077;1;5
6264652;2;3
6287454;1;2
6289784;1;2
6292639;1;2
6292964;2;2
6304380;2;2
6305641;1;2
6312320;2;2
6317971;2;9
6320812;2;3
6323023;2;2
6323118;1;2
6326331;2;2
6346740;1;2
6350476;2;3
6359503;2;2
6372498;2;2
6380478;1;7
6381155;2;3
6384414;2;2
6390159;2;2
6390285;2;2
6391334;1;4
6401102;1;2
6404549;1;3
6413649;2;2
6420831;1;2
6426740;2;2
6430457;2;2
6434428;2;2
6435320;2;2
6445867;1;2
6448295;2;2
6448543;1;2
6452975;2;2
6458198;1;4
6460795;2;2
6466535;2;2
6469344;2;3
6470447;2;2
6471407;2;2
6481531;1;2
6501337;2;2
6503316;2;2
6505031;2;2
6506163;2;3
6508890;2;3
6509518;2;2
6512239;1;3
6514867;2;4
6519755;1;2
6525415;1;3
6525614;2;5
6530223;1;3
6545348;2;3
6554333;1;2
6554571;1;2
6569139;2;3
6572394;2;2
6572559;2;3
6578834;1;2
6579375;2;3
6581158;2;2
6583416;1;3
6587136;2;3
6590051;1;2
6594398;1;2
6597414;1;2
6601438;1;2
6607218;2;4
6609395;2;2
6609855;2;2
6614542;2;2
6617787;2;2
6634001;1;2
6640913;1;2
6644565;2;2
6647823;1;2
6654265;2;2
6655141;1;5
6659004;2;4
6665408;1;2
6666969;1;2
6668783;2;4
6669699;2;4
6675640;2;2
6675882;1;2
6676395;2;2
6677535;2;2
6680272;2;2
6681645;1;2
6682743;1;2
6684317;1;3
6684727;1;2
6687036;2;3
6687407;1;2
6689878;2;4
6697059;2;2
6697723;1;5
6699339;2;2
6704354;1;2
6718889;2;3
6719665;1;4
6728847;2;3
6739432;1;2
6742706;1;2
6751634;2;2
6756966;1;2
6759368;2;3
6763004;2;2
6763429;1;3
6768226;2;3
6768875;2;2
6770954;1;5
6779239;2;2
6780325;1;2
6781173;1;4
6781913;1;2
6783241;2;2
6787710;1;2
6791730;2;4
6799309;2;2
6801683;1;2
6805804;2;2
6806318;2;2
6807022;1;2
6807195;2;3
6813050;2;2
6813975;2;2
6816677;1;2
6816902;2;2
6823912;2;2
6828017;2;2
6834467;2;2
6835068;2;2
6842745;1;2
6844887;1;5
6845867;1;3
6876359;2;3
6881742;1;2
6886990;1;3
6892867;2;2
6904322;2;2
6905272;1;2
6917138;1;2
6925797;2;2
6932866;2;2
6934638;1;2
6936370;2;2
6938011;2;3
6938767;2;2
6956083;1;3
6960682;2;3
6973223;2;2
6983038;1;2
6983284;1;2
6986799;1;2
6989799;2;2
6996098;2;3
7006111;2;2
7011855;2;3
7013743;1;2
7018943;2;2
7023749;2;2
7026076;2;2
7026736;2;2
7026801;1;2
7033471;1;4
7036575;1;2
7038367;2;2
7039817;1;2
7043225;1;5
7047800;2;2
7047992;2;2
7052565;1;3
7055201;2;2
7057277;2;2
7058120;1;2
7058338;1;3
7064213;2;2
7067607;2;2
7068352;2;4
7075003;1;4
7089264;2;2
7094238;2;3
7098668;1;2
7103331;2;2
7104285;2;2
7105827;2;2
7110486;2;2
7116079;2;2
7118650;2;3
7120552;2;2
7122467;2;4
7122489;2;3
7123471;1;2
7148990;1;2
7151030;1;2
7152113;1;4
7155266;2;2
7163989;2;4
7171997;1;3
7175675;1;2
7176011;2;2
7178565;2;3
7180217;2;2
7184965;1;3
7189500;2;3
7197594;1;2
7208274;1;2
7224071;2;2
7228671;1;5
7234709;2;2
7235481;2;2
7254968;2;2
7262870;1;3
7276506;1;2
7279200;2;2
7296038;2;2
7301864;2;2
7302101;2;7
7303459;1;2
7308686;1;2
7308709;2;3
7312097;2;6
7312489;2;2
7334655;1;2
7335008;2;2
7343265;1;2
7350098;2;2
7361149;1;2
7366291;1;4
7369135;1;3
7376546;1;2
7377535;2;2
7390908;1;2
7392847;2;2
7392851;1;2
7396956;1;3
7398135;2;3
7407788;2;2
7408159;1;2
7408165;1;2
7408616;2;3
7409733;1;2
7415671;2;3
7416365;1;4
7425227;2;3
7429092;1;3
7436631;2;2
7446733;1;2
7453489;2;2
7459894;2;2
7466795;2;2
7468312;2;4
7488169;1;4
7491515;2;2
7498030;1;2
7500873;2;2
7502097;2;3
7506800;2;2
7510988;2;2
7512135;2;2
7512649;1;2
7518311;1;4
7523230;2;2
7528049;2;2
7535061;2;2
7550856;1;5
7555095;2;3
7556404;1;6
7556767;1;2
7564039;2;2
7574455;1;2
7577195;2;2
7577815;2;2
7591372;1;3
7609203;2;2
7612104;2;2
7616801;2;2
7618503;1;2
7621541;1;2
7627789;1;2
7629252;1;3
7632457;1;5
7638652;2;2
7645582;1;4
7657396;1;4
7658109;2;2
7674265;1;2
7682086;2;2
7684821;2;2
7687903;2;3
7698407;2;2
7701540;2;2
7701564;2;2
7703063;2;2
7705545;2;3
7716254;2;2
7724194;1;3
7724217;1;2
7731255;1;2
7731778;1;3
7733037;2;3
7739026;1;2
7744775;2;4
7750339;2;2
7754778;2;2
7754960;2;2
7755767;2;2
7756705;2;2
7772250;2;3
7774412;2;2
7777763;2;2
7781309;2;2
7786005;2;2
7787503;1;2
7790510;2;2
7790792;1;2
7797897;1;2
7805433;2;2
7807378;1;2
7809785;1;2
7813946;2;4
7814472;1;2
7819640;2;2
7821480;2;2
7829105;1;2
7829504;2;3
7834975;1;2
7837060;2;3
7840052;2;2
7841284;1;2
7844192;1;2
7854286;1;3
7861931;1;2
7862891;2;3
7868498;1;2
7870545;2;12
7872078;2;2
7873496;1;2
7874849;1;3
7878152;2;2
7890622;2;2
7895351;2;3
7895894;1;3
7902879;2;2
7905367;1;2
7905687;2;2
7912874;1;2
7928953;2;2
7935518;1;2
7937464;1;2
7937846;2;3
7943748;1;4
7953103;2;2
7964156;1;2
7966879;2;2
7967455;1;2
7968363;2;2
7972247;1;2
7974849;1;3
7987075;2;2
7992743;1;3
7995391;2;2
7995628;2;2
7999267;2;3
8002917;2;6
8006652;2;5
8015099;1;2
8021966;2;3
8034985;2;2
8038265;1;2
8048684;1;2
8059368;2;2
8060609;1;2
8060922;2;2
8061750;2;2
8069334;2;2
8073245;2;2
8073536;2;3
8081763;1;2
8082835;1;3
8090957;2;2
8091020;2;2
8105300;1;2
8112271;1;2
8113224;2;2
8113560;2;4
8115551;2;2
8119200;2;2
8119509;1;3
8131328;1;4
8132797;1;2
8135148;1;2
8149124;2;2
8149787;1;4
8152860;1;2
8158502;1;2
8163792;2;2
8174523;1;2
8177985;2;2
8183315;2;2
8184048;2;4
8187916;2;2
8189092;2;2
8191152;1;2
8191908;1;4
8192635;2;2
8192784;2;3
8199617;2;2
8201631;2;2
8202619;1;3
8206836;1;2
8214842;1;2
8221106;1;3
8224373;2;3
8229001;1;2
8229731;2;2
8230229;2;3
8238342;2;5
8241750;1;6
8245124;1;3
8254135;1;3
8255544;2;2
8268424;2;2
8275270;2;2
8276437;2;3
8280978;1;2
8283087;2;2
8284235;1;2
8290543;1;2
8291505;1;2
8293294;1;3
8298207;2;2
8311090;1;2
8316232;2;2
8316276;1;3
8324144;1;2
8330932;1;3
8337958;2;2
8339805;1;2
8344478;2;3
8345898;1;3
8346499;2;2
8348887;1;2
8349021;2;2
8352748;2;3
8353725;1;2
8365024;2;3
8365646;1;2
8366457;2;2
8370062;2;3
8370727;1;3
8371014;1;2
8371053;1;2
8383466;2;3
8395806;2;2
8397536;1;3
8401085;1;4
8405790;2;2
8406972;1;4
8408613;2;5
8409044;2;3
8410166;2;2
8412394;2;2
8428133;2;4
8428574;1;3
8429112;1;2
8432975;1;3
8434324;2;2
8440675;1;2
8443669;2;4
8446930;2;2
8448846;2;2
8461159;2;2
8463222;2;2
8470987;2;2
8472180;2;5
8476073;2;2
8477143;2;6
8480290;2;2
8482027;1;3
8486339;2;2
8487305;1;3
8489936;2;2
8492583;1;3
8501412;2;2
